P4,O2,P8,T8,C4,Cz,Fz,F4,Fp2,F8,Fp1,F7,F3,C3,T7,P7,P3,O1,Pz
-8.479540899,-27.66746357,-9.861180768,-12.26974305,-1.767015479,-3.505091557,5.195748563,-0.541514318,-1.559687435,-13.1036635,5.446858152,3.088665078,4.509603955,-7.448372707,-7.538909399,-31.62976103,-17.89678864,-26.71297901,13.61489227
-13.43965121,-29.82124172,-12.55115817,-13.52740601,-5.622635512,-4.678213625,6.421187203,-0.32211209,-4.760864074,-13.65966904,6.938479665,9.905726587,6.228250483,-5.239443732,-3.05871987,-28.20638183,-20.25271961,-28.54077876,11.44629043
-18.27821612,-33.22911038,-15.33980753,-13.23713596,-8.369513916,-5.569663469,8.05334505,0.220516205,-7.060693806,-12.65023538,8.1134949,13.33612427,8.01359217,-3.696989693,-0.394003385,-24.66947534,-22.60216118,-30.95743045,8.805797462
-22.4201155,-37.14825557,-18.23665069,-12.53692965,-9.520790414,-6.182889034,9.702890985,1.217239747,-6.533962916,-10.12214475,9.276009566,13.87145096,9.96919213,-3.252448922,-0.113417478,-21.71934232,-24.48924208,-33.01482754,5.999352983
-25.19695037,-40.31877441,-21.51306389,-13.14996989,-9.321019925,-6.475978924,10.77412901,2.331462185,-3.215310135,-6.949004393,10.47998447,12.73611091,11.66615702,-3.609826225,-1.258237874,-19.52720443,-25.15674574,-33.57348387,4.210639472
-25.72617778,-41.21311599,-25.05018903,-15.88347651,-8.450222376,-6.318498469,10.817242,2.853832312,0.882059726,-4.220368978,11.46362131,10.84800143,12.24557909,-3.950902901,-2.053201131,-17.39530756,-23.66834624,-31.47022454,5.097442492
-23.0145847,-38.3694523,-27.86220165,-19.78248358,-7.540664805,-5.57316807,9.759816829,2.143204999,3.150247103,-2.6010066,11.8564146,8.571721237,11.01429507,-3.465992563,-0.949185783,-13.98359239,-19.19296648,-25.64027584,10.02495736
-16.42752726,-30.86279508,-28.34882339,-22.64308732,-6.859789727,-4.242920202,7.901285394,0.088538229,2.19107472,-2.15712877,11.471276,6.20255539,8.080037155,-1.845943959,2.692555186,-8.060216077,-11.4032419,-15.40631085,19.34815829
-6.308649723,-18.84641659,-25.23593551,-22.5048722,-6.325112572,-2.550322687,5.73483369,-2.768829943,-1.259131864,-2.664010423,10.45405961,4.439338361,4.476489036,0.576421994,8.519710515,0.681982417,-0.825397394,-0.966166399,32.0989622
5.731303389,-3.88092514,-18.54168896,-18.97822149,-5.737021239,-0.859287149,3.736990716,-5.551881741,-4.941387732,-3.97851375,9.191070258,4.202832292,1.599695485,3.080574344,15.47134865,11.29033564,11.07984797,16.21091175,46.20255305
17.23165862,11.29542119,-9.797288705,-13.42349547,-4.977204603,0.520918219,2.219590155,-7.561512676,-6.739637495,-6.067945841,8.060381774,5.878948564,0.326517912,4.983857837,22.07803891,21.92104048,22.24293904,33.49614358,59.10681966
25.90888745,23.64686051,-1.282226132,-7.925789146,-4.016365398,1.502369954,1.262999129,-8.606176962,-6.141756185,-8.692535811,7.215983291,8.709262618,0.463646157,5.938834638,26.70190132,30.64473806,30.64035925,47.87573489,68.56680543
30.6976951,31.005407,5.208197132,-3.929912125,-2.791949764,2.221512711,0.723155868,-8.938876564,-4.423333465,-11.13389878,6.550571423,11.01150894,0.945297062,5.953331619,27.89902992,36.15066204,34.97864654,57.05043657,73.29198883
32.0990751,32.85264242,9.176273123,-1.581509527,-1.148679343,2.872398154,0.317841133,-8.920061586,-3.483993593,-12.36163563,5.840583734,11.21604398,0.634733606,5.215116103,25.00073769,37.95621709,35.04340043,60.20564002,73.21207725
31.55545282,30.206376,11.25877731,-0.161692474,1.034140271,3.503236636,-0.214667301,-8.726421643,-4.300148337,-11.62982285,4.948019325,8.965546074,-0.865770071,3.923642292,18.64227947,36.14587735,31.52344206,57.96237634,69.24666761
30.26232896,24.67959855,12.2968438,0.90855299,3.604200264,3.941789775,-0.951017704,-8.338822636,-6.215712069,-9.066544782,3.927504158,5.39916179,-2.978966597,2.262698684,10.73693893,30.99805215,25.44305856,51.58676098,62.6785924
28.26036611,17.37238478,12.43375509,1.421361892,6.005959495,3.911498715,-1.724993349,-7.760823613,-7.586614332,-5.763402157,2.970596556,2.355967541,-4.62070728,0.477117625,3.64929961,22.85246199,17.58932203,42.07343978,54.46099826
24.47532588,8.390487016,10.97176054,0.618175798,7.42893753,3.245989134,-2.244001758,-7.202622067,-7.207481504,-3.249378519,2.241557906,1.083627243,-4.978174439,-1.091689299,-1.048402921,12.27043368,8.315375819,29.7896013,44.87931143
17.6880464,-2.686101927,7.07182627,-1.981375422,7.195146357,2.032570973,-2.316044869,-7.00855607,-5.35342144,-2.714395763,1.730674622,1.427446532,-4.01383801,-2.108477717,-3.387316893,0.237210261,-2.178636559,14.89721644,33.81045467
7.726625516,-15.79738089,0.686904171,-5.961428377,5.146946015,0.577084554,-2.014579062,-7.366086026,-3.622578439,-4.515294184,1.229839314,2.091314883,-2.372792214,-2.431206548,-4.721799193,-11.88374212,-13.3448415,-1.869190466,21.42048289
-3.999249331,-29.70214683,-7.060012981,-10.18962002,1.772063533,-0.772906759,-1.63721374,-8.068865721,-3.746052678,-8.223709407,0.446773217,1.726064564,-0.844642895,-2.220834773,-6.500953627,-22.69660787,-23.99972069,-18.78813333,8.778470423
-15.02410666,-42.19667033,-14.38065992,-13.65091551,-2.024996735,-1.804921171,-1.478461846,-8.592746995,-6.329031971,-13.02855313,-0.814282633,-0.016234741,0.167021843,-1.853710659,-9.024895056,-31.19237115,-32.53499265,-33.53190766,-2.156283241
-23.0513522,-51.15489118,-19.82992569,-16.19899896,-5.359413445,-2.495238721,-1.60010482,-8.478879323,-10.47608612,-18.08956167,-2.511243032,-2.251881447,0.793799056,-1.676560443,-11.19985226,-36.95151343,-37.54799417,-44.13836834,-9.308517283
-27.04110817,-55.65057394,-23.06093086,-18.55122814,-7.73968555,-2.932008928,-1.792414095,-7.729877535,-14.49764603,-22.61841602,-4.337462691,-3.581337145,1.444069666,-1.784191187,-11.53170454,-40.03857784,-38.49813995,-49.89757143,-11.5783445
-27.47734415,-56.35494741,-24.80195664,-21.51311032,-9.174234161,-3.205496134,-1.755917994,-6.874844538,-17.05491981,-25.82416997,-5.821391119,-3.157859628,2.417337658,-1.99426734,-9.559847062,-40.75713365,-35.964661,-51.53752363,-9.498137627
-25.75598934,-54.95151132,-26.14988692,-25.10115658,-9.997877017,-3.367023443,-1.34092075,-6.610377826,-17.85506592,-27.02097933,-6.508023634,-1.297049114,3.703733714,-2.039461394,-6.505419955,-39.50875746,-31.34826317,-50.61708369,-4.947063447
-23.23497828,-53.0284084,-27.76653665,-28.34589008,-10.57476612,-3.467268062,-0.639383183,-7.277855944,-17.49085232,-25.98852272,-6.148955926,0.783310729,5.061931972,-1.819823834,-4.499771022,-36.82846683,-26.21872918,-48.58970027,-0.068483699
-20.62087063,-51.23860089,-29.55683725,-29.99468629,-11.07526509,-3.593364748,0.128050838,-8.592417938,-16.75007086,-23.30982223,-4.825403202,1.838243272,6.224573864,-1.505070526,-4.929112889,-33.43262884,-21.69967892,-46.1632501,3.887082059
-17.99301401,-49.23597344,-30.96098455,-29.56643565,-11.436939,-3.825141336,0.791660678,-9.851972817,-16.06387651,-20.28047887,-2.945811967,1.418030921,7.02207532,-1.394561876,-7.217722544,-30.06247209,-18.18804184,-43.27033312,7.022757252
-15.23878178,-46.27299299,-31.50970514,-27.88205142,-11.48856291,-4.125720422,1.2916453,-10.46721694,-15.48467562,-18.27525116,-1.098277596,0.083048432,7.358633969,-1.639055978,-9.090922258,-27.11097536,-15.44084888,-39.48176399,10.31788128
-12.42273757,-41.89673973,-31.15861658,-26.58688822,-11.12920364,-4.277516037,1.578227499,-10.3836294,-15.01591895,-17.94608012,0.200516906,-1.054594148,7.149005385,-2.046097728,-8.199711019,-24.29956394,-12.85061381,-34.44198984,14.66232626
-9.792392338,-36.22858185,-30.18962028,-26.97882056,-10.4451452,-3.968514102,1.51012221,-10.04427003,-14.81324008,-18.85407,0.752106954,-1.064359629,6.352872295,-2.136169316,-3.884004623,-20.74303051,-9.716168296,-28.03525438,20.16334857
-7.51534599,-29.74781467,-28.86157412,-29.01507861,-9.694981283,-3.012769743,0.938063869,-9.915028556,-14.99522356,-19.846063,0.783537626,0.306075691,5.107196878,-1.431608283,2.287811928,-15.49190348,-5.450934108,-20.31899342,26.18635751
-5.479906038,-22.91170493,-27.16426361,-31.24744414,-9.162517395,-1.551880976,-0.033660738,-9.962088381,-15.28384312,-19.88319586,0.830927803,2.625722621,3.806154221,0.213299819,7.612126278,-8.248599834,0.216619948,-11.46029657,31.95443416
-3.386037091,-15.99773271,-24.8706958,-31.73676667,-8.945765865,-0.059470132,-0.854892442,-9.531024539,-14.9370947,-18.64029602,1.438676534,5.144690756,2.979773205,2.465562037,10.11049351,0.248888498,7.027654575,-1.822403695,37.0980111
-1.042306482,-9.261056142,-21.78438105,-29.28010536,-8.800680729,0.89933471,-0.683309716,-7.770247241,-13.18458555,-16.3964159,2.840224209,7.19869123,2.99401551,4.647447214,9.726101908,8.491864824,14.07156477,7.895459878,41.66455573
1.422630371,-3.171955092,-17.92683363,-24.09417216,-8.160904816,1.00886411,1.102290284,-4.307309963,-9.867677432,-13.38578342,4.820222197,8.396147797,3.782802291,6.060000117,8.007277785,14.96668328,19.93208614,16.68661783,45.6356145
3.638946721,1.562319808,-13.52018675,-17.54778412,-6.380725305,0.402316297,4.368120978,0.330216292,-5.720000772,-9.30285051,6.852982792,8.565524369,4.842113392,6.290823218,6.653577453,18.89617457,23.15497849,23.5237299,48.46742131
5.286812397,4.253677897,-8.847734166,-11.23985998,-3.110526929,-0.433551303,8.121867754,4.883174947,-1.984486826,-3.550794748,8.424313712,7.627267485,5.527750933,5.33319493,6.157783875,20.44812487,22.84990038,27.73520228,49.15847223
6.320806151,4.552569982,-4.18103885,-6.133130579,1.409144237,-0.985348092,11.01035024,8.021948706,0.365509338,3.869818204,9.307886064,5.563085569,5.452438638,3.485028675,5.599587682,20.30966359,19.0811761,29.18413486,46.87201475
6.921848534,2.56526388,0.15245119,-2.303933935,6.351851907,-1.03320408,12.1136353,9.050506949,1.173735531,11.62040729,9.597969892,2.517481672,4.688194508,1.138013748,3.640636577,19.0055771,12.79445922,28.12111382,41.62939342
7.243691536,-1.286294043,3.689081007,0.663227391,10.664288,-0.733629013,11.46117826,8.192763091,0.985730052,17.24796007,9.491858034,-1.079151635,3.632695923,-1.386259153,-0.194784442,16.51169312,5.33123066,24.88055325,34.4950057
7.226185202,-6.469331863,5.926319663,3.073484372,13.59451544,-0.422412567,9.888358293,6.323393235,0.425237142,18.45246201,9.026250363,-4.510651694,2.67065767,-3.863379777,-5.014887524,12.45144239,-2.13207102,19.73943435,27.0783789
6.681404279,-12.3850367,6.622479748,4.810231075,15.0538958,-0.313115396,8.371301736,4.397665495,-0.339825391,14.5593844,8.025372893,-6.952292362,1.922562369,-6.084996156,-9.167680472,6.68360934,-8.856225302,13.0929644,20.72963153
5.57786055,-18.24599244,6.076236485,5.487900006,15.5556476,-0.340023825,7.390178282,2.997381203,-1.555003712,7.062908664,6.348818386,-7.747301358,1.284444548,-7.778484629,-11.37068979,-0.222699203,-14.42014007,5.756851947,16.0273104
4.221982208,-23.02320072,5.085694693,4.843207513,15.7551748,-0.265772596,6.816807284,2.244976122,-3.341248999,-1.246855089,4.252159928,-6.635651024,0.698988552,-8.626191084,-11.42630273,-7.034488316,-18.44150627,-0.993489079,12.87405971
3.095928117,-25.7051911,4.494389369,2.98878646,15.90941759,0.048924536,6.343286482,2.012526605,-5.238176051,-7.956697434,2.520015508,-3.824370804,0.38717206,-8.397303098,-10.04579794,-12.41928049,-20.486533,-5.869048772,10.9909398
2.425333432,-25.83368474,4.578706365,0.329050873,15.64823375,0.449551082,5.986233032,2.145730269,-6.355641116,-12.24840223,2.1547633,0.108669197,0.795782278,-7.10971813,-8.100120654,-15.62873454,-20.3134412,-8.291570722,10.29937633
1.840260239,-23.95540737,4.72267465,-2.751638905,14.23399743,0.539183778,6.150313202,2.489874825,-6.08863381,-14.79673268,3.744730086,4.397587249,2.261910765,-5.101817554,-6.03415119,-16.82560288,-18.24261975,-8.863019751,10.85065436
0.477525241,-21.57135911,3.674174728,-6.142641333,11.12682951,-0.053876448,7.167872114,2.756185313,-4.774602887,-16.59313551,6.939162899,8.263284799,4.654233869,-2.941225295,-3.904754305,-16.85635178,-15.26418514,-9.138186458,12.42976448
-2.466825397,-20.4737166,0.274392048,-9.995036983,6.444221933,-1.398651433,8.758830977,2.459072827,-3.639528176,-17.82648546,10.46337473,11.0394804,7.300970933,-1.199128841,-1.850035488,-16.66944728,-12.66358945,-10.74173788,14.28971787
-7.114379808,-21.81517512,-5.793168376,-14.46816235,0.985075657,-3.186364758,9.985067653,1.106666168,-3.958127304,-17.83469799,12.76649528,12.27382153,9.306902174,-0.208481304,-0.393759621,-16.79250867,-11.34588849,-14.37832626,15.36676262
-12.68873458,-25.48918989,-13.7081312,-19.4392078,-4.182459265,-4.907653498,9.860556679,-1.422044028,-6.052298016,-16.11134734,12.93319086,11.84110976,10.06175829,0.057217855,-0.18848286,-17.17691188,-11.33299966,-19.40112556,14.88677305
-17.89169921,-30.21147386,-21.83279572,-24.38157445,-8.251828514,-6.140154194,8.171891685,-4.605056133,-8.945433484,-13.32254594,11.25759589,10.05335301,9.590870116,-0.084272715,-1.384907621,-17.41554801,-11.82829308,-24.21891571,12.89842045
-21.60140693,-34.22171489,-28.40609378,-28.47513182,-10.95166008,-6.737437112,5.81043396,-7.387961725,-10.98288582,-11.21010192,9.072690089,7.682153475,8.514495465,-0.237138186,-3.221985807,-17.08887387,-11.82741616,-27.22789459,10.2964817
-23.38241379,-36.13178727,-32.18376017,-30.86196343,-12.42203735,-6.811106565,4.272232933,-8.687845436,-10.94179551,-11.2539027,7.932644765,5.797806262,7.666836689,-0.154815822,-4.284103345,-15.97013281,-10.82992897,-27.61254785,8.304572702
-23.46888558,-35.41717185,-32.72229876,-30.91077269,-12.87783084,-6.569079258,4.664143411,-7.987134428,-8.762335787,-13.18320181,8.694983336,5.413774102,7.652249981,0.152431742,-3.30798242,-13.99911124,-9.122328613,-25.52147441,7.814593036
-22.31418133,-32.3643116,-30.29453893,-28.39993236,-12.3849663,-6.167290382,6.978877846,-5.61362853,-5.372324792,-14.74439117,11.10772376,7.06291982,8.617175808,0.480678639,0.04691498,-11.1419575,-7.437613155,-21.63261436,9.064080318
-20.12795028,-27.6677043,-25.63004662,-23.59542937,-10.92648188,-5.680464226,10.19109929,-2.511683406,-1.846298038,-13.17324225,14.12927037,10.52156988,10.31542366,0.604745957,5.017319485,-7.325756526,-6.285122416,-16.5569256,11.81719047
-16.77946894,-22.0264524,-19.66531221,-17.22337533,-8.640644141,-5.163455562,13.05270455,0.326600014,1.33262011,-7.339930976,16.68267135,14.85370611,12.32334989,0.433288575,10.21496256,-2.537266362,-5.494268766,-10.56019496,15.79182917
-12.0916884,-15.95697046,-13.34650317,-10.32618592,-5.941872887,-4.689331157,14.90646086,2.365179067,4.301083929,1.174898148,18.26830857,18.77653365,14.19894904,0.045747689,14.3444803,2.990413904,-4.329233515,-3.732792275,20.91273497
-6.206121967,-9.797473567,-7.433578104,-4.000810672,-3.342931143,-4.291420981,15.87180423,3.632080735,7.209391053,9.055766232,19.02732292,21.15849853,15.50233452,-0.395253241,16.65010799,8.671082724,-2.067201349,3.662218737,27.18672809
0.338015646,-3.761653457,-2.304397032,0.924964035,-1.088869545,-3.858570101,16.34087135,4.419531635,9.635981723,13.59140942,19.30794949,21.38734334,15.76908985,-0.771323616,16.91319335,13.65887356,1.429854878,11.04224188,34.37072375
6.880941006,2.029309206,2.127312898,4.151719308,1.075289427,-3.111600609,16.32990065,4.868518043,10.63812013,14.50649073,19.16346734,19.44563116,14.58304555,-1.070363175,15.22376812,17.12189602,5.593954771,17.69912753,41.7897621
13.00833401,7.479406439,6.247978682,5.963214407,3.752345004,-1.738705999,15.32246697,4.782010073,9.443376546,13.77805426,18.21343343,15.73029629,11.78042846,-1.3403412,11.85050183,18.55017888,9.547626154,23.13052315,48.5062601
18.65772071,12.34995555,10.35196877,7.017315377,7.416267961,0.376176656,12.74852306,3.786660024,6.16649458,13.59959419,15.95421896,10.80036734,7.644704263,-1.584753645,7.293567827,17.92515347,12.67604527,27.17790205,53.70721301
23.86261031,16.0654023,14.25007028,7.953168196,11.96231378,3.005353689,8.628357683,1.665212505,1.873930941,14.24423292,12.21817789,5.227100104,2.89323254,-1.698831057,2.320613389,15.6610812,14.91999779,29.83531797,56.98118857
28.37858706,17.70083788,17.18225841,9.009595623,16.65025203,5.646533737,3.744211865,-1.436054134,-2.122584043,13.70518385,7.378423784,-0.419573797,-1.610938461,-1.512869243,-2.227094117,12.36465606,16.590679,30.9207149,58.27604902
31.56638344,16.30891542,18.17216002,9.866379364,20.51602147,7.781714719,-0.857445762,-5.072594211,-5.175469922,9.494468565,2.148180185,-5.550009913,-5.262109158,-0.921706509,-5.800535293,8.564478196,17.90318946,29.95793404,57.63795734
32.6978904,11.49567369,16.65170653,9.82169534,22.95894435,9.140511984,-4.58789453,-8.723851827,-7.641432565,1.105714397,-2.807274558,-9.610078267,-7.942340587,-0.00646598,-8.36795627,4.575234212,18.63640327,26.45522165,55.03512839
31.47986942,3.899359832,12.96424756,8.248598657,24.0665915,9.77035325,-7.577078848,-11.92758794,-10.34578337,-8.989578833,-7.075308241,-12.20928231,-9.891246858,0.948057096,-10.2472438,0.57147254,18.19978047,20.42022246,50.47464235
28.37808769,-4.800997243,8.397788194,5.107760384,24.43820419,9.86960955,-10.19752692,-14.20919333,-13.60531706,-16.75346363,-10.34704306,-13.20649844,-11.2983616,1.569112417,-11.65157253,-3.199334514,16.05066926,12.71606734,44.31717723
24.45590486,-12.45514622,4.681899384,1.213762284,24.65083809,9.536062645,-12.2834079,-14.95252631,-16.63204899,-19.31354623,-12.11663541,-12.65568551,-11.93773073,1.586205237,-12.36473726,-6.247187556,12.14004175,4.93731044,37.46710373
20.80806472,-17.31820651,3.202224456,-1.980275137,24.77451736,8.655640464,-12.83350108,-13.49406705,-17.8537961,-16.80284485,-11.62888472,-10.65875708,-11.16822088,0.990418209,-11.88925958,-7.892846493,7.066185118,-1.18876711,31.18052102
17.97288674,-18.75289453,4.335033216,-3.089163394,24.28470732,7.037986421,-10.62709645,-9.561592972,-15.9714275,-11.86064839,-8.294650866,-7.300431062,-8.367197698,0.076319449,-9.974838369,-7.583542589,1.850502565,-4.543418719,26.5440527
15.71092958,-17.38783791,7.216005991,-1.694613217,22.40707143,4.690487754,-5.374439213,-3.822036087,-11.00707508,-7.354437111,-2.359021987,-2.795493139,-3.52694694,-0.656564194,-7.03340557,-5.307896726,-2.48921447,-5.077065434,23.96626877
13.26491178,-14.70080845,10.03148547,1.084703875,18.6222134,1.991392196,1.538412659,1.940106133,-4.606017617,-4.378251151,4.715050238,2.239340436,2.422836921,-0.699810054,-3.989973278,-1.820018406,-5.296592044,-3.750755004,23.04428484
9.896762115,-12.30734916,10.70696115,2.824302968,12.98950794,-0.409458883,7.445576622,5.359538175,0.618563749,-2.240112669,10.59072738,6.682521411,7.857470767,0.251295216,-1.619043632,1.554401017,-6.394743643,-2.023638041,22.90466724
5.366364145,-11.32269273,7.744789793,0.909860455,6.136541601,-1.917452104,9.819644814,4.607350046,2.298249052,-0.262584472,13.08471103,9.235094479,11.18488448,2.154243131,0.065455438,3.51091792,-5.972297276,-1.169520359,22.78752888
